"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:1w7ID6DNVqWTkFigG5bHgE","Occhi di ragazza","spotify:artist:15FrhfFYJIx7Ijltkpjbsr","Gianni Morandi","spotify:album:0Bp1XMvxKay4gZrEkMXn6w","Gianni Morandi","spotify:artist:15FrhfFYJIx7Ijltkpjbsr","Gianni Morandi","1970-01-20","https://i.scdn.co/image/ab67616d0000b273185c69856ad11d6d9956c8c4","1","9","172240","https://p.scdn.co/mp3-preview/2a13eb7bc8d36b3e7509abd360044a0325030dd8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","ITB007000915","spotify:user:koen_verhulst","2021-07-05T13:11:56Z","classic italian pop,italian adult pop","0.446","0.735","7","-6.962","1","0.053","0.448","0","0.141","0.887","101.772","4"
"spotify:track:6LhJIO58tpna7IKqxUmYRN","Anouschka","spotify:artist:6QwuhHdTbX2MopJzDeo32X","Inge Brück","spotify:album:6IiPULgp0vvUwJ0IWpJgpZ","Schlager der 60er","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2001-03-12","https://i.scdn.co/image/ab67616d0000b2730eae629cf145b5b12b406105","2","7","124133","https://p.scdn.co/mp3-preview/65733379cbf4effe18588adcb5555bb8272bbf5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","DEA816700026","spotify:user:koen_verhulst","2021-07-05T18:49:16Z","classic eurovision","0.423","0.37","11","-9.655","1","0.0361","0.754","0.00000329","0.0725","0.532","133.297","4"
"spotify:track:5T9gnM2nUHKTwu4PFNdB2n","Vse roze sveta","spotify:artist:1oxZTvdO70ifUEAfDXFC8K","Lado Leskovar","spotify:album:0qo6wAgq1Q7TtMpacko44b","Za vekomaj","spotify:artist:1oxZTvdO70ifUEAfDXFC8K","Lado Leskovar","2011-11-21","https://i.scdn.co/image/ab67616d0000b273b8a3a3cd02f39eee24f9fb87","1","23","156680","https://p.scdn.co/mp3-preview/5c7389732c9650996771698d3400be21226dbf77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","SIA631100873","spotify:user:koen_verhulst","2021-07-05T18:54:08Z","otroske pesmice","0.338","0.514","11","-6.794","0","0.0297","0.6","0","0.073","0.303","101.292","3"
"spotify:track:2eklJtgkMIjgqLZwaouyq1","Non, a jamais sans toi","spotify:artist:2q7YVRF2Esg0qa6iZQorDM","Yovanna","spotify:album:7q5cILn8hEPV8cW67sUWmb","An S' Arnitho Agapi Mou","spotify:artist:2q7YVRF2Esg0qa6iZQorDM","Yovanna","2007-07-24","https://i.scdn.co/image/ab67616d0000b2731f693a048bbaf3f2eff8971f","1","17","193773","https://p.scdn.co/mp3-preview/d4421d96f05b5c0d4d783a12f7d45d0a09fd7602?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","GRM019500178","spotify:user:koen_verhulst","2021-07-06T13:54:42Z","classic eurovision","0.35","0.434","11","-7.45","0","0.0297","0.826","0","0.243","0.146","95.266","3"
"spotify:track:3lEr4sYEU61ltDXe6tYals","Spiral","spotify:artist:6fGhe3Qmi8YslXHqfzDZ4n","Arne Bendiksen","spotify:album:56RmT0LouvVZwoeCZ8b3BT","En Kjuagutt Fra Bergen","spotify:artist:6fGhe3Qmi8YslXHqfzDZ4n","Arne Bendiksen","2004","https://i.scdn.co/image/ab67616d0000b273d32f38df5622a78e5bd0cd8f","1","12","157880","https://p.scdn.co/mp3-preview/5414dd60b46751443ef15394851cd6ee0f1758ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","NOFBT8838920","spotify:user:koen_verhulst","2021-07-06T16:58:45Z","classic norwegian pop","0.459","0.437","10","-10.1","1","0.0342","0.67","0.00000509","0.337","0.824","137.324","3"
"spotify:track:6m2OeTFSoVmjlzBHPhXJMO","À force de prier - Grand Prix Eurovision 1963","spotify:artist:6p7iFdv6Wn9iaS7AwVLvod","Nana Mouskouri","spotify:album:1CMGQpvxHtLImBNPUassFU","A Force De Prier","spotify:artist:6p7iFdv6Wn9iaS7AwVLvod","Nana Mouskouri","1963-04-22","https://i.scdn.co/image/ab67616d0000b27340688a13d54c7f04746ccd09","1","1","155466","https://p.scdn.co/mp3-preview/69036157e648577e3bb5cfac7fe4f7dc7ba89e80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","FRZ036306730","spotify:user:koen_verhulst","2021-07-06T17:50:48Z","operatic pop","0.346","0.359","8","-5.728","0","0.0278","0.839","0","0.144","0.281","94.57","4"
"spotify:track:7ch5aSBmJCU1ifqF6rqAol","Neke Davne Zvezde","spotify:artist:34vFCB4yLw12JOedXuQsO7","Ljijana Petrovic","spotify:album:57cvgpxstthuXJWIAnoBxz","Sparkling Memories Vol 5","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-12-03","https://i.scdn.co/image/ab67616d0000b273dd36c288728f9933c98ff3ad","1","14","233901","https://p.scdn.co/mp3-preview/8f948c35acb605c4283dae31c43b67cac98f88f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKB71385324","spotify:user:koen_verhulst","2021-07-11T19:43:48Z","","0.348","0.146","7","-19.78","1","0.0749","0.924","0","0.96","0.309","111.136","3"
"spotify:track:3MrOrOfADUwMIIp7tJaejh","Romantica - 1960","spotify:artist:1GVIshrqh9tT1excC8sftj","Renato Rascel","spotify:album:4YKz2JcsWCyQoAppxQJVLg","Festival di Sanremo Story: The Winners","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-02-07","https://i.scdn.co/image/ab67616d0000b2738c779e323171021b1789787e","1","19","269351","https://p.scdn.co/mp3-preview/6c66c236b0505bbf43f7152bc0a53a97ea659b34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FR6V82261204","spotify:user:koen_verhulst","2021-07-12T17:27:48Z","classic italian pop,vintage italian pop","0.226","0.23","9","-14.96","0","0.0382","0.92","0","0.901","0.3","86.461","4"
"spotify:track:4srnL6rMLR8SD50IlZFOMW","Cielo E terra","spotify:artist:6Ad8oWCdJo4g9PhTJmBLzs","Anita Traversi","spotify:album:39XZp6NqCFfQzaFTbkSAXw","Sparkling Memories Vol 1","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-11-25","https://i.scdn.co/image/ab67616d0000b273923ab12f8e1bd6df79af14de","1","2","257908","https://p.scdn.co/mp3-preview/b2d06789d83721a99780e8a2750a2a4ea9b31e67?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","DEKB71385300","spotify:user:koen_verhulst","2021-07-12T17:31:56Z","classic eurovision","0.348","0.696","2","-4.025","1","0.0557","0.977","0.000196","0.96","0.325","123.505","5"
"spotify:track:01LxtmsuWcyLydOIvSh0xl","Heute Abend Wollen Wir Tanzen Geh","spotify:artist:2zD73dtR5sLe6xfPKSto5c, spotify:artist:3r9ULXyYJOvsbIB28uC0fD, spotify:artist:7jYU2QcfeXd38Qa9L0ZsTk","Alice, Ellen Kessler, Alice & Ellen Kessler","spotify:album:3w4aurhAgiaHT0N6zudlx6","Sparkling Memories Vol 6","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-12-05","https://i.scdn.co/image/ab67616d0000b273a170113d3268c6173b3dff32","1","1","200569","https://p.scdn.co/mp3-preview/ce2c24696b1538aaf52e308c59b18582d469d19f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKB71385288","spotify:user:koen_verhulst","2021-07-13T13:59:14Z","classic eurovision","0.499","0.38","8","-21.916","1","0.517","0.796","0","0.952","0.656","136.754","4"
"spotify:track:6gZhQay5ghxwikT2KlTQMP","Jeg Rev Et Blad Ud Af Min Dagbog","spotify:artist:3VeezXtFwKU2aCSwRlvE17","Raquel Rastenni","spotify:album:0LsGYYTu5DGiALh41izMaS","Sparkling Memories Vol 2","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-11-27","https://i.scdn.co/image/ab67616d0000b2734e24e8829e6138405eb2d608","1","10","234841","https://p.scdn.co/mp3-preview/1344f2a9ab38fced4c9e1e410a2ff9b953fd9313?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKB71385285","spotify:user:koen_verhulst","2021-07-13T21:10:40Z","classic danish pop,dansktop","0.259","0.181","0","-24.329","1","0.113","0.919","0.00000296","0.841","0.425","85.501","4"
"spotify:track:01sQcEG7fSc0gj2pDuQjki","L'enfant que j'étais","spotify:artist:1sYbeJNBg3aXqOMoJWA6CU, spotify:artist:2M69zk6WZFImgetUBbG1hj, spotify:artist:2WcOFHDBzFcWtcCDzT53sm","Lys Assia, Jerry Mengo Et Son Orchestre, Les Blue Stars","spotify:album:23wnPHLO3BHbEJU5Vagqpn","Histoire d'un amour (Mono Version)","spotify:artist:1sYbeJNBg3aXqOMoJWA6CU, spotify:artist:2M69zk6WZFImgetUBbG1hj, spotify:artist:2WcOFHDBzFcWtcCDzT53sm","Lys Assia, Jerry Mengo Et Son Orchestre, Les Blue Stars","1958-01-01","https://i.scdn.co/image/ab67616d0000b2734d3484b6a2963a6aa81616cc","1","2","191940","https://p.scdn.co/mp3-preview/d996f38c1a98e153da37a630706a54cf9a7ab1c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","FRS181413539","spotify:user:koen_verhulst","2021-07-13T21:47:24Z","classic schlager,vintage schlager","0.35","0.117","10","-18.011","1","0.0469","0.975","0.00175","0.142","0.425","121.324","4"
"spotify:track:1bcMtJuW1xwfnQOA1Pa8zw","Straatdeuntje","spotify:artist:1W3CrvfWcHSITepgUIFLXW","Bobbejaan Schoepen","spotify:album:3g3eODrGVLimlR9ttPdDSr","Sparkling Memories Vol 7","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-12-05","https://i.scdn.co/image/ab67616d0000b27327c87879db3b0742f4d167ef","1","2","245421","https://p.scdn.co/mp3-preview/2c0d3875c0c84895106b3ebee326f32d7959bf1f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKB71385268","spotify:user:koen_verhulst","2021-07-13T21:51:23Z","classic belgian pop,vlaamse cabaret","0.447","0.206","10","-29.914","1","0.0837","0.979","0.105","0.703","0.743","92.413","4"
"spotify:track:4S4Amrpr631M16IIXqRk73","saudade, saudade","spotify:artist:3NP4jJcW3R6qO6rbtnH0wn","MARO","spotify:album:0HkpaChdLLJmEKtoxuiUEx","Festival Da Canção 2022","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2022-01-21","https://i.scdn.co/image/ab67616d0000b273337cbc0a4678b3bf62c20a23","1","10","181226","https://p.scdn.co/mp3-preview/41659addd2529b22c28f25fb17f41b1903a701d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","PTUM72100760","spotify:user:koen_verhulst","2022-03-13T00:31:09Z","musica portuguesa contemporanea","0.644","0.337","10","-11.261","0","0.0357","0.681","0.000208","0.108","0.376","82.992","3"
"spotify:track:6Dz383ZHSKzWh5ZTL7aRra","RUSSIAN WOMAN","spotify:artist:1Y53ZUhXBydAzILo4Qa0s1","Manizha","spotify:album:6e5G83EOP9tEfklabpOhRp","RUSSIAN WOMAN","spotify:artist:1Y53ZUhXBydAzILo4Qa0s1","Manizha","2021-03-19","https://i.scdn.co/image/ab67616d0000b27304acee86b31bf813f9282fda","1","1","176877","https://p.scdn.co/mp3-preview/2fdc65fa858f218f624404a74956ca2cc148c745?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","QM4TX2187696","spotify:user:koen_verhulst","2021-03-18T23:05:59Z","russian alt pop,russian synthpop","0.89","0.701","4","-7.061","0","0.194","0.204","0","0.0741","0.652","102.001","4"
"spotify:track:4m5FlWpaOri9OrDUj1EoTg","Zero Gravity","spotify:artist:6sfUgwUTFjy1SNF2uWOcPp","Kate Miller-Heidke","spotify:album:1xhssVGhM24O4A336uhpmk","Zero Gravity","spotify:artist:6sfUgwUTFjy1SNF2uWOcPp","Kate Miller-Heidke","2019-01-25","https://i.scdn.co/image/ab67616d0000b2736237601b6ea3095648f4b106","1","1","177443","https://p.scdn.co/mp3-preview/811e0f0ab91b9ff416259f581616cd049f98f7b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","AUZR01800101","spotify:user:koen_verhulst","2019-02-09T15:09:31Z","australian pop,australian singer-songwriter,lilith,piano rock","0.459","0.539","6","-2.415","1","0.0413","0.57","0.00000342","0.413","0.258","131.504","4"
"spotify:track:6SCl3S0IAbPX7cLE6LjEOt","Higher Ground","spotify:artist:4tWoA7JxH2OmNjkvhI7Z3t","Rasmussen","spotify:album:5jsUBzeeATm5Vjt4kd3VlQ","Higher Ground","spotify:artist:4tWoA7JxH2OmNjkvhI7Z3t","Rasmussen","2018-02-11","https://i.scdn.co/image/ab67616d0000b27339e738f4f705e813174174c5","1","1","183183","https://p.scdn.co/mp3-preview/2828a6b92ad816940a626b842bc2f547394d79ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","SEWJY1800101","spotify:user:koen_verhulst","2018-03-18T19:22:59Z","eurovision","0.47","0.849","11","-5.168","0","0.0448","0.0246","0","0.129","0.42","82.012","3"
"spotify:track:2xI4CmkT6Bl4s5b4qggcgU","Don't Come Easy","spotify:artist:5lXfVoQxVgC5fpjkVqvNYn","Isaiah Firebrace","spotify:album:7bIzdFC4mC1WgcVvvxndCZ","Don't Come Easy","spotify:artist:5lXfVoQxVgC5fpjkVqvNYn","Isaiah Firebrace","2017-03-07","https://i.scdn.co/image/ab67616d0000b2735a3e330830ff99fa1e1c80d6","1","1","185236","https://p.scdn.co/mp3-preview/95b5fdf69ffb5d5bdb19b22a5167427dd06363c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","AUBM01700350","spotify:user:koen_verhulst","2017-06-22T17:29:22Z","australian pop,australian talent show","0.328","0.631","11","-4.346","0","0.0476","0.26","0","0.269","0.546","156.559","4"
"spotify:track:0VPCXDBbSuz4tCxsQlInu1","I've Been Waiting for This Night","spotify:artist:3McTKJDgAb7YHbPYOp9LQL","Donny Montell","spotify:album:1KpHN7OXOLuP74kw47zV72","I've Been Waiting for This Night","spotify:artist:3McTKJDgAb7YHbPYOp9LQL","Donny Montell","2016-03-08","https://i.scdn.co/image/ab67616d0000b273abeaf2a8ceb726407d56a1aa","1","1","185537","","false","0","TCACM1676471","spotify:user:koen_verhulst","2018-03-23T11:22:43Z","eurovision,lithuanian pop","0.471","0.778","9","-5.99","1","0.039","0.00457","0","0.174","0.448","134.106","4"
"spotify:track:6YWFr8BHQrRL4b7RwuqS36","Golden Boy","spotify:artist:0QmOR0TqxMPtZxtaIJ5klY","Nadav Guedj","spotify:album:3z1b8cnvUTzTIvyEExYB9s","Golden Boy","spotify:artist:0QmOR0TqxMPtZxtaIJ5klY","Nadav Guedj","2015-10-08","https://i.scdn.co/image/ab67616d0000b273420f2baebf102cec0526ec5a","1","1","180585","","false","0","IL5181100074","spotify:user:koen_verhulst","2018-03-23T11:15:01Z","eurovision,israeli pop","0.716","0.829","1","-5.37","0","0.0615","0.179","0","0.0705","0.705","115.033","4"
"spotify:track:47EAVmVajGCAuAYBRU1pt6","Cliche Love Song - Another Version","spotify:artist:0AQTNnuQ6OZRjzy5MWuqfg","Basim","spotify:album:5jtFFeTRCjbGMLRqj8RMZU","Cliche Love Song","spotify:artist:0AQTNnuQ6OZRjzy5MWuqfg","Basim","2014-03-03","https://i.scdn.co/image/ab67616d0000b2738bbeb5e3a287086138c897d4","1","3","181674","","false","8","DKFJ41400103","spotify:user:koen_verhulst","2021-07-03T18:37:08Z","danish hip hop,danish pop","0.774","0.867","8","-3.41","1","0.0608","0.0668","0","0.0577","0.729","111.99","4"
"spotify:track:0h5MGwh2LnHeHNyefargns","Birds - Eurovision 2013 - The Netherlands","spotify:artist:6ltVunYjAAD70YtVO6rxvX","Anouk","spotify:album:2POEH9Th3qW3JllH7jszrw","Eurovision Song Contest - Malmö 2013 (Bonus Version)","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2013","https://i.scdn.co/image/ab67616d0000b2738713bd66c2f1b1da138625ec","2","11","181106","","false","0","NLXA91300003","spotify:user:koen_verhulst","2017-06-22T17:30:35Z","dutch indie,dutch pop,dutch rock","0.257","0.382","11","-7.528","1","0.0306","0.727","0","0.129","0.123","127.476","3"
"spotify:track:4Bxmtyht7Dktwwg7FiWnnx","L'Amore E' Femmina (Out Of Love) - English Version","spotify:artist:5zRmtoBOCk7JaYHI78Y5b5","Nina Zilli","spotify:album:1j3eCZo4nA0zEmee5Gyl23","L'Amore E' Femmina (Out Of Love)","spotify:artist:5zRmtoBOCk7JaYHI78Y5b5","Nina Zilli","2012-01-01","https://i.scdn.co/image/ab67616d0000b27341a5b4ede03b6f6ff4f22ea5","1","1","181786","https://p.scdn.co/mp3-preview/e7c7781c94265ef5eea3fed2bcc39493f2c06133?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","ITUM71200246","spotify:user:koen_verhulst","2017-12-19T17:40:32Z","italian adult pop","0.641","0.799","11","-3.317","1","0.0494","0.00391","0","0.221","0.431","140.002","4"
"spotify:track:5eQiJEOdg7HCtWHn54TlPe","One More Day - Eurovision 2011 - Georgia","spotify:artist:46c09AbDWxRmrCCzepztjb","Eldrine","spotify:album:5khitBQaQkGjRHfcf6lynj","Eurovision Song Contest Düsseldorf 2011","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2011-01-01","https://i.scdn.co/image/ab67616d0000b2733224b0addede86785450a879","1","18","180213","","false","0","DKBV71102206","spotify:user:koen_verhulst","2019-06-02T18:58:12Z","georgian pop","0.632","0.874","3","-7.207","0","0.0699","0.0116","0.00000134","0.131","0.644","116.023","4"
"spotify:track:72pPz0QL8HncjUkgFJguHb","Bistra voda","spotify:artist:2wjR0Q4gEiRgSVIeNsvQ0K","Regina","spotify:album:0scafhQyxdbE8Lkp7cKIpl","Vrijeme je","spotify:artist:2wjR0Q4gEiRgSVIeNsvQ0K","Regina","2010","https://i.scdn.co/image/ab67616d0000b27316c5e4949653c3ebfa719d88","1","3","186253","https://p.scdn.co/mp3-preview/5acd2166254e2759fc96cc37b7124a800ad59f8f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","RSA131345203","spotify:user:koen_verhulst","2019-04-09T19:46:15Z","","0.522","0.778","6","-3.523","0","0.0388","0.438","0.00000238","0.107","0.385","152.214","4"
"spotify:track:0hzGk1cdXcF2Q4FAtpgHQ8","(The fire in your eyes) כאילו כאן","spotify:artist:2AnuAAz9zLa1l71EyYxOqB","Boaz Mauda","spotify:album:7wNYQM1hcWb9LzGYClgz02","(boaz mauda) בועז מעודה","spotify:artist:2AnuAAz9zLa1l71EyYxOqB","Boaz Mauda","2009-07-01","https://i.scdn.co/image/ab67616d0000b27388d8e871acd34c566757ba78","1","7","180573","","false","0","USA371035222","spotify:user:koen_verhulst","2018-06-21T20:14:02Z","","0.336","0.492","6","-5.84","0","0.0321","0.338","0","0.34","0.305","78.332","4"
"spotify:track:6RIt1anpTUmmhm4sgfhGsI","Everything","spotify:artist:3qg78GGGWP04yTv0ZQMsXl","Anna Vissi","spotify:album:0XrAk1gdWQuPGztrPiU1TY","The Essential","spotify:artist:3qg78GGGWP04yTv0ZQMsXl","Anna Vissi","2007-07-30","https://i.scdn.co/image/ab67616d0000b273cdc6e9c20ac111c69937897b","1","1","180520","https://p.scdn.co/mp3-preview/c98c29c443adc0a426b3544cf83bcbc4c08346e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","GRS010600078","spotify:user:koen_verhulst","2018-06-07T14:14:41Z","classic greek pop,cypriot pop,greek pop,laiko","0.375","0.504","6","-6.688","1","0.0366","0.228","0","0.208","0.384","176.318","4"
"spotify:track:1qFC3pztApxeFyERhza4hQ","In My Dreams","spotify:artist:5EzPaejJ1QA4wkTLV37e60","Wig Wam","spotify:album:1ptQUYfKHAUDZkQvSvSrcH","Hard to Be a Rock'n Roller..","spotify:artist:5EzPaejJ1QA4wkTLV37e60","Wig Wam","2005","https://i.scdn.co/image/ab67616d0000b2739b298053144c5cc1f324d6e8","1","1","181493","https://p.scdn.co/mp3-preview/bba5d9e1c50fb9683ff75ac10af50268cc728e36?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","NOX9X3354901","spotify:user:koen_verhulst","2019-06-02T19:51:41Z","glam metal,glam rock,sleaze rock","0.459","0.797","4","-3.972","0","0.0391","0.0185","0","0.17","0.504","126.099","4"
"spotify:track:4TtCaRxDDHvwC9GoYA0Ezt","In The Disco","spotify:artist:1V5A7lZ3EK8kKsk6TERrMb","Deen","spotify:album:2bHDBPQKsHnUvc2jpr70BN","The Collection","spotify:artist:1V5A7lZ3EK8kKsk6TERrMb","Deen","2018-04-23","https://i.scdn.co/image/ab67616d0000b2737d332f2faf124d7e7883e3b5","1","1","176120","https://p.scdn.co/mp3-preview/2d1337973ff7b98ddc5ab31d4de5a4258ecfcf24?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","usdy41821203","spotify:user:koen_verhulst","2018-05-15T22:25:58Z","","0.515","0.887","0","-3.656","1","0.107","0.000613","0","0.562","0.438","133.975","4"
"spotify:track:2dJi1tkuF6TuAFheolHGTP","Another Summer Night","spotify:artist:6ZgstfsP7EpATFq4Z2iGDO","Fabrizio Faniello","spotify:album:2w0bXH558RYQ9OoL1fyuiH","Hits & Clips","spotify:artist:6ZgstfsP7EpATFq4Z2iGDO","Fabrizio Faniello","2007-02-06","https://i.scdn.co/image/ab67616d0000b2735aa91d5ed94d027dd1842566","1","9","175986","","false","0","DER750100001","spotify:user:koen_verhulst","2018-06-14T17:03:35Z","eurovision,maltese pop","0.669","0.951","9","-5.182","0","0.0773","0.148","0","0.0699","0.646","125.926","4"
"spotify:track:4MbBUowTU80WVekfxIhfIr","Kada Zaspu Anđeli (Ostani)","spotify:artist:1yIoxjYC0dwhVYhNx4Xsy5","Goran Karan","spotify:album:1pO3A2XLc4S3Hbyx8u4jfH","Vagabundo","spotify:artist:1yIoxjYC0dwhVYhNx4Xsy5","Goran Karan","2000-01-01","https://i.scdn.co/image/ab67616d0000b2734dfffd446786ee7cc8fad2b8","1","6","186160","https://p.scdn.co/mp3-preview/66a21e5462e169f1c65757290bbe457a8c737e00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","HRA040540528","spotify:user:koen_verhulst","2019-06-04T20:26:07Z","croatian pop,yugoslav rock","0.565","0.604","4","-7.216","0","0.0341","0.314","0","0.093","0.635","152.153","4"
"spotify:track:2qRSeT24NFOTAinm83x6Wt","Let Me Fly - ESC 1997","spotify:artist:3taCZhKzatXiuObT9YZ9sK","Debbie Scerri","spotify:album:60iLd4c3E5x0CJZ2Rgb3eQ","Malta’s Eurovision Hits","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-03-18","https://i.scdn.co/image/ab67616d0000b2736f8126af084ff935c2a1c632","1","8","185160","https://p.scdn.co/mp3-preview/6f0759230567fba3ac7545b73edfe2d58d8122c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","DEZ071401080","spotify:user:koen_verhulst","2018-06-10T00:07:23Z","classic eurovision","0.388","0.442","4","-6.163","0","0.0279","0.803","0.00000234","0.119","0.246","147.965","3"
"spotify:track:1J7O38mpAGxExL3jvLXZzN","Wijs Me De Weg","spotify:artist:131Uy7EPJ3AmGpsaORtdew","Humprehy Campbell","spotify:album:6wHQWsxd0ykmaZ5ArOO9h1","Grootste Hollandse Songfestival Hits Allertijden","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-04-19","https://i.scdn.co/image/ab67616d0000b273f56746cdfc462c711295a74c","1","12","176893","","false","2","NLS241203239","spotify:user:koen_verhulst","2018-06-10T00:22:09Z","","0.407","0.876","8","-6.554","1","0.044","0.169","0.000021","0.128","0.418","120.057","4"
"spotify:track:7JZ39R4QbcKf71f1wOHO3L","Avrei Voluto","spotify:artist:6iuybPv0Mii8x21mztjaUN, spotify:artist:1O60mnSM6G8r2Reuw5jTgk","Anna Oxa, Fausto Leali","spotify:album:6WilIF4woo3IMNzZRecDoA","I Grandi Successi","spotify:artist:6iuybPv0Mii8x21mztjaUN","Anna Oxa","2006-02-01","https://i.scdn.co/image/ab67616d0000b273e46641b6f911abab176e5811","2","17","182533","https://p.scdn.co/mp3-preview/c2f17521af975ca8d0072ea02688e7d492aecc44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","ITM000102865","spotify:user:koen_verhulst","2020-07-21T17:00:29Z","classic italian pop,italian adult pop,classic italian pop,italian adult pop","0.505","0.554","2","-5.549","1","0.0342","0.781","0","0.472","0.292","136.512","4"
"spotify:track:2HUIZ1s4TvJlxqmHHOXkaR","Shangri-La - (Eurovision Song Contest 1988) [Dutch Version]","spotify:artist:5V2zReaoPvB7EsZ4160uLG","Gerard Joling","spotify:album:7cMZOBrYhwIBbPRFc3Nsqu","Shangri-La (Eurovision Song Contest 1988)","spotify:artist:5V2zReaoPvB7EsZ4160uLG","Gerard Joling","1988-03-04","https://i.scdn.co/image/ab67616d0000b2733941b678019b88f6f7da417e","1","2","185853","https://p.scdn.co/mp3-preview/eb6c1cf93081108e29729df1b59b73dafe0b9a61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","NLC261900076","spotify:user:koen_verhulst","2021-05-31T13:44:18Z","dutch pop,dutch rock,levenslied,nederpop","0.483","0.745","1","-3.877","0","0.0303","0.114","0","0.0645","0.562","142.652","4"
